lsoa_code,borough,major_category,minor_category,value,year,month
E01003906,Richmond upon Thames,Sexual Offences,Other Sexual,0,2015,12
E01003904,Richmond upon Thames,Sexual Offences,Other Sexual,0,2015,2
E01001866,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2015,6
E01001874,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2015,1
E01002859,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2015,8
E01000548,Brent,Sexual Offences,Other Sexual,0,2016,9
E01000535,Brent,Sexual Offences,Other Sexual,0,2016,11
E01000550,Brent,Sexual Offences,Other Sexual,0,2016,12
E01000562,Brent,Sexual Offences,Other Sexual,0,2016,10
E01000640,Brent,Sexual Offences,Other Sexual,0,2016,9
E01000640,Brent,Sexual Offences,Other Sexual,0,2016,5
E01000221,Barnet,Sexual Offences,Other Sexual,0,2016,8
E01000919,Camden,Sexual Offences,Other Sexual,0,2016,2
E01000851,Camden,Sexual Offences,Other Sexual,0,2016,2
E01001361,Ealing,Sexual Offences,Other Sexual,0,2016,7
E01001324,Ealing,Sexual Offences,Other Sexual,0,2016,6
E01001235,Ealing,Sexual Offences,Other Sexual,0,2016,7
E01001298,Ealing,Sexual Offences,Other Sexual,0,2016,6
E01001281,Ealing,Sexual Offences,Other Sexual,0,2016,6
E01001246,Ealing,Sexual Offences,Other Sexual,0,2016,7
E01000550,Brent,Sexual Offences,Other Sexual,0,2016,3
E01000523,Brent,Sexual Offences,Other Sexual,0,2016,5
E01000157,Barnet,Sexual Offences,Other Sexual,0,2016,2
E01000322,Barnet,Sexual Offences,Other Sexual,0,2016,4
E01000145,Barnet,Sexual Offences,Other Sexual,0,2016,7
E01000384,Bexley,Sexual Offences,Other Sexual,0,2016,5
E01000451,Bexley,Sexual Offences,Other Sexual,0,2016,11
E01000360,Bexley,Sexual Offences,Other Sexual,0,2016,12
E01000333,Bexley,Sexual Offences,Other Sexual,0,2016,2
E01000876,Camden,Sexual Offences,Other Sexual,0,2016,7
E01001309,Ealing,Sexual Offences,Other Sexual,0,2016,8
E01001226,Ealing,Sexual Offences,Other Sexual,0,2016,8
E01001247,Ealing,Sexual Offences,Other Sexual,0,2016,7
E01000535,Brent,Sexual Offences,Other Sexual,0,2016,4
E01000600,Brent,Sexual Offences,Other Sexual,0,2016,3
E01000526,Brent,Sexual Offences,Other Sexual,0,2016,1
E01000519,Brent,Sexual Offences,Other Sexual,0,2016,4
E01000251,Barnet,Sexual Offences,Other Sexual,0,2016,11
E01000182,Barnet,Sexual Offences,Other Sexual,0,2016,1
E01000321,Barnet,Sexual Offences,Other Sexual,0,2016,7
E01000425,Bexley,Sexual Offences,Other Sexual,0,2016,8
E01000372,Bexley,Sexual Offences,Other Sexual,0,2016,3
E01000425,Bexley,Sexual Offences,Other Sexual,0,2016,4
E01000333,Bexley,Sexual Offences,Other Sexual,0,2016,10
E01000390,Bexley,Sexual Offences,Other Sexual,0,2016,8
E01000428,Bexley,Sexual Offences,Other Sexual,0,2016,8
E01000873,Camden,Sexual Offences,Other Sexual,0,2016,7
E01001252,Ealing,Sexual Offences,Other Sexual,0,2016,1
E01001324,Ealing,Sexual Offences,Other Sexual,0,2016,3
E01001246,Ealing,Sexual Offences,Other Sexual,0,2016,6
E01001221,Ealing,Sexual Offences,Other Sexual,0,2016,1
E01001225,Ealing,Sexual Offences,Other Sexual,0,2016,10
E01000562,Brent,Sexual Offences,Other Sexual,0,2016,3
E01000535,Brent,Sexual Offences,Other Sexual,0,2016,1
E01000140,Barnet,Sexual Offences,Other Sexual,0,2016,7
E01000196,Barnet,Sexual Offences,Other Sexual,0,2016,2
E01000262,Barnet,Sexual Offences,Other Sexual,0,2016,9
E01000157,Barnet,Sexual Offences,Other Sexual,0,2016,1
E01000405,Bexley,Sexual Offences,Other Sexual,0,2016,7
E01000926,Camden,Sexual Offences,Other Sexual,0,2016,12
E01000969,Camden,Sexual Offences,Other Sexual,0,2016,1
E01000917,Camden,Sexual Offences,Other Sexual,0,2016,5
E01000913,Camden,Sexual Offences,Other Sexual,0,2016,11
E01001290,Ealing,Sexual Offences,Other Sexual,0,2016,9
E01001228,Ealing,Sexual Offences,Other Sexual,0,2016,8
E01000483,Brent,Sexual Offences,Other Sexual,0,2016,12
E01000495,Brent,Sexual Offences,Other Sexual,0,2016,6
E01000196,Barnet,Sexual Offences,Other Sexual,0,2016,5
E01000322,Barnet,Sexual Offences,Other Sexual,0,2016,10
E01000182,Barnet,Sexual Offences,Other Sexual,0,2016,5
E01000390,Bexley,Sexual Offences,Other Sexual,0,2016,9
E01000390,Bexley,Sexual Offences,Other Sexual,0,2016,12
E01000360,Bexley,Sexual Offences,Other Sexual,0,2016,2
E01000905,Camden,Sexual Offences,Other Sexual,0,2016,7
E01000873,Camden,Sexual Offences,Other Sexual,0,2016,1
E01000954,Camden,Sexual Offences,Other Sexual,0,2016,11
E01001328,Ealing,Sexual Offences,Other Sexual,0,2016,5
E01001298,Ealing,Sexual Offences,Other Sexual,0,2016,4
E01001226,Ealing,Sexual Offences,Other Sexual,0,2016,6
E01001220,Ealing,Sexual Offences,Other Sexual,0,2016,7
E01001281,Ealing,Sexual Offences,Other Sexual,0,2016,7
E01001247,Ealing,Sexual Offences,Other Sexual,0,2016,3
E01000519,Brent,Sexual Offences,Other Sexual,0,2016,1
E01000525,Brent,Sexual Offences,Other Sexual,0,2016,4
E01000483,Brent,Sexual Offences,Other Sexual,0,2016,8
E01000640,Brent,Sexual Offences,Other Sexual,0,2016,8
E01000262,Barnet,Sexual Offences,Other Sexual,0,2016,8
E01000128,Barnet,Sexual Offences,Other Sexual,0,2016,10
E01000873,Camden,Sexual Offences,Other Sexual,0,2016,9
E01000876,Camden,Sexual Offences,Other Sexual,0,2016,1
E01001283,Ealing,Sexual Offences,Other Sexual,0,2016,1
E01001288,Ealing,Sexual Offences,Other Sexual,0,2016,1
E01002241,Harrow,Sexual Offences,Other Sexual,0,2016,8
E01002129,Harrow,Sexual Offences,Other Sexual,0,2016,7
E01002146,Harrow,Sexual Offences,Other Sexual,0,2016,9
E01002183,Harrow,Sexual Offences,Other Sexual,0,2016,3
E01003375,Merton,Sexual Offences,Other Sexual,0,2016,7
E01003495,Newham,Sexual Offences,Other Sexual,0,2016,11
E01003490,Newham,Sexual Offences,Other Sexual,0,2016,2
E01003552,Newham,Sexual Offences,Other Sexual,0,2016,9
E01003608,Newham,Sexual Offences,Other Sexual,0,2016,10
E01003520,Newham,Sexual Offences,Other Sexual,0,2016,7
E01003490,Newham,Sexual Offences,Other Sexual,0,2016,7
E01003534,Newham,Sexual Offences,Other Sexual,0,2016,4
E01004184,Sutton,Sexual Offences,Other Sexual,0,2016,1
E01000675,Bromley,Sexual Offences,Other Sexual,0,2016,2
E01000770,Bromley,Sexual Offences,Other Sexual,0,2016,10
E01000730,Bromley,Sexual Offences,Other Sexual,0,2016,9
E01000661,Bromley,Sexual Offences,Other Sexual,0,2016,2
E01000704,Bromley,Sexual Offences,Other Sexual,0,2016,6
E01000605,Brent,Sexual Offences,Other Sexual,0,2016,8
E01000562,Brent,Sexual Offences,Other Sexual,0,2016,8
E01000548,Brent,Sexual Offences,Other Sexual,0,2016,2
E01000128,Barnet,Sexual Offences,Other Sexual,0,2016,2
E01000406,Bexley,Sexual Offences,Other Sexual,0,2016,7
E01000362,Bexley,Sexual Offences,Other Sexual,0,2016,9
E01000403,Bexley,Sexual Offences,Other Sexual,0,2016,5
E01000851,Camden,Sexual Offences,Other Sexual,0,2016,5
E01002242,Harrow,Sexual Offences,Other Sexual,0,2016,4
E01003404,Merton,Sexual Offences,Other Sexual,0,2016,4
E01003440,Merton,Sexual Offences,Other Sexual,0,2016,6
E01003393,Merton,Sexual Offences,Other Sexual,0,2016,1
E01003617,Newham,Sexual Offences,Other Sexual,0,2016,10
E01003585,Newham,Sexual Offences,Other Sexual,0,2016,2
E01003585,Newham,Sexual Offences,Other Sexual,0,2016,3
E01003552,Newham,Sexual Offences,Other Sexual,0,2016,8
E01003495,Newham,Sexual Offences,Other Sexual,0,2016,3
E01004124,Sutton,Sexual Offences,Other Sexual,0,2016,10
E01004180,Sutton,Sexual Offences,Other Sexual,0,2016,5
E01000799,Bromley,Sexual Offences,Other Sexual,0,2016,2
E01002182,Harrow,Sexual Offences,Other Sexual,0,2016,1
E01002149,Harrow,Sexual Offences,Other Sexual,0,2016,5
E01002144,Harrow,Sexual Offences,Other Sexual,0,2016,3
E01003367,Merton,Sexual Offences,Other Sexual,0,2016,5
E01003520,Newham,Sexual Offences,Other Sexual,0,2016,11
E01003632,Newham,Sexual Offences,Other Sexual,0,2016,8
E01003600,Newham,Sexual Offences,Other Sexual,0,2016,11
E01004194,Sutton,Sexual Offences,Other Sexual,0,2016,5
E01004178,Sutton,Sexual Offences,Other Sexual,0,2016,9
E01004169,Sutton,Sexual Offences,Other Sexual,0,2016,8
E01000799,Bromley,Sexual Offences,Other Sexual,0,2016,4
E01000770,Bromley,Sexual Offences,Other Sexual,0,2016,7
E01000759,Bromley,Sexual Offences,Other Sexual,0,2016,2
E01002219,Harrow,Sexual Offences,Other Sexual,0,2016,12
E01003440,Merton,Sexual Offences,Other Sexual,0,2016,4
E01003497,Newham,Sexual Offences,Other Sexual,0,2016,9
E01003577,Newham,Sexual Offences,Other Sexual,0,2016,3
E01003497,Newham,Sexual Offences,Other Sexual,0,2016,12
E01004124,Sutton,Sexual Offences,Other Sexual,0,2016,6
E01004171,Sutton,Sexual Offences,Other Sexual,0,2016,3
E01000799,Bromley,Sexual Offences,Other Sexual,0,2016,7
E01000714,Bromley,Sexual Offences,Other Sexual,0,2016,2
E01000797,Bromley,Sexual Offences,Other Sexual,0,2016,6
E01000740,Bromley,Sexual Offences,Other Sexual,0,2016,9
E01000711,Bromley,Sexual Offences,Other Sexual,0,2016,4
E01003556,Newham,Sexual Offences,Other Sexual,0,2016,11
E01004161,Sutton,Sexual Offences,Other Sexual,0,2016,4
E01004169,Sutton,Sexual Offences,Other Sexual,0,2016,11
E01000675,Bromley,Sexual Offences,Other Sexual,0,2016,11
E01000798,Bromley,Sexual Offences,Other Sexual,0,2016,3
E01000746,Bromley,Sexual Offences,Other Sexual,0,2016,11
E01001181,Croydon,Sexual Offences,Other Sexual,0,2016,11
E01001450,Enfield,Sexual Offences,Other Sexual,0,2016,8
E01001560,Enfield,Sexual Offences,Other Sexual,0,2016,1
E01001430,Enfield,Sexual Offences,Other Sexual,0,2016,1
E01001524,Enfield,Sexual Offences,Other Sexual,0,2016,10
E01001840,Hackney,Sexual Offences,Other Sexual,0,2016,4
E01001742,Hackney,Sexual Offences,Other Sexual,0,2016,12
E01001803,Hackney,Sexual Offences,Other Sexual,0,2016,12
E01001732,Hackney,Sexual Offences,Other Sexual,0,2016,8
E01001792,Hackney,Sexual Offences,Other Sexual,0,2016,3
E01003021,Lambeth,Sexual Offences,Other Sexual,0,2016,7
E01003074,Lambeth,Sexual Offences,Other Sexual,0,2016,7
E01003019,Lambeth,Sexual Offences,Other Sexual,0,2016,12
E01003061,Lambeth,Sexual Offences,Other Sexual,0,2016,4
E01001181,Croydon,Sexual Offences,Other Sexual,0,2016,7
E01001048,Croydon,Sexual Offences,Other Sexual,0,2016,3
E01000986,Croydon,Sexual Offences,Other Sexual,0,2016,3
E01001048,Croydon,Sexual Offences,Other Sexual,0,2016,12
E01001469,Enfield,Sexual Offences,Other Sexual,0,2016,8
E01001521,Enfield,Sexual Offences,Other Sexual,0,2016,1
E01001803,Hackney,Sexual Offences,Other Sexual,0,2016,4
E01001714,Hackney,Sexual Offences,Other Sexual,0,2016,4
E01001789,Hackney,Sexual Offences,Other Sexual,0,2016,9
E01001823,Hackney,Sexual Offences,Other Sexual,0,2016,11
E01001714,Hackney,Sexual Offences,Other Sexual,0,2016,9
E01003106,Lambeth,Sexual Offences,Other Sexual,0,2016,1
E01003067,Lambeth,Sexual Offences,Other Sexual,0,2016,5
E01003107,Lambeth,Sexual Offences,Other Sexual,0,2016,7
E01003158,Lambeth,Sexual Offences,Other Sexual,0,2016,11
E01003511,Newham,Sexual Offences,Other Sexual,0,2016,9
E01004126,Sutton,Sexual Offences,Other Sexual,0,2016,4
E01000752,Bromley,Sexual Offences,Other Sexual,0,2016,7
E01001034,Croydon,Sexual Offences,Other Sexual,0,2016,4
E01001034,Croydon,Sexual Offences,Other Sexual,0,2016,8
E01001560,Enfield,Sexual Offences,Other Sexual,0,2016,12
E01001543,Enfield,Sexual Offences,Other Sexual,0,2016,12
E01001014,Croydon,Sexual Offences,Other Sexual,0,2016,1
E01001172,Croydon,Sexual Offences,Other Sexual,0,2016,7
E01001147,Croydon,Sexual Offences,Other Sexual,0,2016,2
E01001172,Croydon,Sexual Offences,Other Sexual,0,2016,10
E01001180,Croydon,Sexual Offences,Other Sexual,0,2016,2
E01001543,Enfield,Sexual Offences,Other Sexual,0,2016,11
E01001468,Enfield,Sexual Offences,Other Sexual,0,2016,5
E01001427,Enfield,Sexual Offences,Other Sexual,0,2016,11
E01001776,Hackney,Sexual Offences,Other Sexual,0,2016,1
E01001762,Hackney,Sexual Offences,Other Sexual,0,2016,9
E01001776,Hackney,Sexual Offences,Other Sexual,0,2016,7
E01001750,Hackney,Sexual Offences,Other Sexual,0,2016,6
E01003061,Lambeth,Sexual Offences,Other Sexual,0,2016,2
E01003062,Lambeth,Sexual Offences,Other Sexual,0,2016,10
E01003067,Lambeth,Sexual Offences,Other Sexual,0,2016,6
E01003081,Lambeth,Sexual Offences,Other Sexual,0,2016,2
E01003159,Lambeth,Sexual Offences,Other Sexual,0,2016,4
E01003096,Lambeth,Sexual Offences,Other Sexual,0,2016,12
E01002140,Harrow,Sexual Offences,Other Sexual,0,2016,9
E01002213,Harrow,Sexual Offences,Other Sexual,0,2016,6
E01002146,Harrow,Sexual Offences,Other Sexual,0,2016,5
E01002182,Harrow,Sexual Offences,Other Sexual,0,2016,4
E01003403,Merton,Sexual Offences,Other Sexual,0,2016,12
E01003409,Merton,Sexual Offences,Other Sexual,0,2016,9
E01003632,Newham,Sexual Offences,Other Sexual,0,2016,10
E01003606,Newham,Sexual Offences,Other Sexual,0,2016,12
E01003600,Newham,Sexual Offences,Other Sexual,0,2016,4
E01004126,Sutton,Sexual Offences,Other Sexual,0,2016,9
E01004089,Sutton,Sexual Offences,Other Sexual,0,2016,8
E01000752,Bromley,Sexual Offences,Other Sexual,0,2016,5
E01000659,Bromley,Sexual Offences,Other Sexual,0,2016,4
E01000798,Bromley,Sexual Offences,Other Sexual,0,2016,4
E01002011,Haringey,Sexual Offences,Other Sexual,0,2016,3
E01001963,Haringey,Sexual Offences,Other Sexual,0,2016,6
E01001993,Haringey,Sexual Offences,Other Sexual,0,2016,10
E01002074,Haringey,Sexual Offences,Other Sexual,0,2016,3
E01002248,Havering,Sexual Offences,Other Sexual,0,2016,3
E01002356,Havering,Sexual Offences,Other Sexual,0,2016,11
E01002289,Havering,Sexual Offences,Other Sexual,0,2016,1
E01002299,Havering,Sexual Offences,Other Sexual,0,2016,3
E01002559,Hounslow,Sexual Offences,Other Sexual,0,2016,6
E01002681,Hounslow,Sexual Offences,Other Sexual,0,2016,6
E01002610,Hounslow,Sexual Offences,Other Sexual,0,2016,8
E01002614,Hounslow,Sexual Offences,Other Sexual,0,2016,12
E01003192,Lewisham,Sexual Offences,Other Sexual,0,2016,1
E01003348,Lewisham,Sexual Offences,Other Sexual,0,2016,12
E01003268,Lewisham,Sexual Offences,Other Sexual,0,2016,12
E01003189,Lewisham,Sexual Offences,Other Sexual,0,2016,6
E01001634,Greenwich,Sexual Offences,Other Sexual,0,2016,10
E01002041,Haringey,Sexual Offences,Other Sexual,0,2016,4
E01002071,Haringey,Sexual Offences,Other Sexual,0,2016,12
E01001983,Haringey,Sexual Offences,Other Sexual,0,2016,4
E01002081,Haringey,Sexual Offences,Other Sexual,0,2016,11
E01001963,Haringey,Sexual Offences,Other Sexual,0,2016,12
E01002612,Hounslow,Sexual Offences,Other Sexual,0,2016,12
E01003348,Lewisham,Sexual Offences,Other Sexual,0,2016,8
E01003334,Lewisham,Sexual Offences,Other Sexual,0,2016,6
E01001577,Greenwich,Sexual Offences,Other Sexual,0,2016,2
E01001632,Greenwich,Sexual Offences,Other Sexual,0,2016,11
E01001614,Greenwich,Sexual Offences,Other Sexual,0,2016,6
E01001688,Greenwich,Sexual Offences,Other Sexual,0,2016,11
E01001173,Croydon,Sexual Offences,Other Sexual,0,2016,10
E01000978,Croydon,Sexual Offences,Other Sexual,0,2016,3
E01001074,Croydon,Sexual Offences,Other Sexual,0,2016,4
E01001031,Croydon,Sexual Offences,Other Sexual,0,2016,1
E01001074,Croydon,Sexual Offences,Other Sexual,0,2016,6
E01001431,Enfield,Sexual Offences,Other Sexual,0,2016,8
E01001427,Enfield,Sexual Offences,Other Sexual,0,2016,1
E01001746,Hackney,Sexual Offences,Other Sexual,0,2016,9
E01001733,Hackney,Sexual Offences,Other Sexual,0,2016,10
E01001779,Hackney,Sexual Offences,Other Sexual,0,2016,9
E01003086,Lambeth,Sexual Offences,Other Sexual,0,2016,3
E01003080,Lambeth,Sexual Offences,Other Sexual,0,2016,12
E01003047,Lambeth,Sexual Offences,Other Sexual,0,2016,3
E01003096,Lambeth,Sexual Offences,Other Sexual,0,2016,10
E01003159,Lambeth,Sexual Offences,Other Sexual,0,2016,10
E01003085,Lambeth,Sexual Offences,Other Sexual,0,2016,2
E01003089,Lambeth,Sexual Offences,Other Sexual,0,2016,8
E01003045,Lambeth,Sexual Offences,Other Sexual,0,2016,10
E01000987,Croydon,Sexual Offences,Other Sexual,0,2016,12
E01001012,Croydon,Sexual Offences,Other Sexual,0,2016,1
E01001048,Croydon,Sexual Offences,Other Sexual,0,2016,2
E01001431,Enfield,Sexual Offences,Other Sexual,0,2016,10
E01001394,Enfield,Sexual Offences,Other Sexual,0,2016,11
E01001411,Enfield,Sexual Offences,Other Sexual,0,2016,2
E01001476,Enfield,Sexual Offences,Other Sexual,0,2016,11
E01001787,Hackney,Sexual Offences,Other Sexual,0,2016,11
E01001779,Hackney,Sexual Offences,Other Sexual,0,2016,6
E01001787,Hackney,Sexual Offences,Other Sexual,0,2016,3
E01001803,Hackney,Sexual Offences,Other Sexual,0,2016,5
E01001750,Hackney,Sexual Offences,Other Sexual,0,2016,7
E01001840,Hackney,Sexual Offences,Other Sexual,0,2016,5
E01001746,Hackney,Sexual Offences,Other Sexual,0,2016,2
E01003188,Lambeth,Sexual Offences,Other Sexual,0,2016,6
E01003037,Lambeth,Sexual Offences,Other Sexual,0,2016,1
E01003174,Lambeth,Sexual Offences,Other Sexual,0,2016,10
E01001993,Haringey,Sexual Offences,Other Sexual,0,2016,8
E01002356,Havering,Sexual Offences,Other Sexual,0,2016,8
E01002368,Havering,Sexual Offences,Other Sexual,0,2016,4
E01002263,Havering,Sexual Offences,Other Sexual,0,2016,7
E01002599,Hounslow,Sexual Offences,Other Sexual,0,2016,9
E01002657,Hounslow,Sexual Offences,Other Sexual,0,2016,12
E01002661,Hounslow,Sexual Offences,Other Sexual,0,2016,12
E01002612,Hounslow,Sexual Offences,Other Sexual,0,2016,3
E01003297,Lewisham,Sexual Offences,Other Sexual,0,2016,8
E01003268,Lewisham,Sexual Offences,Other Sexual,0,2016,7
E01003334,Lewisham,Sexual Offences,Other Sexual,0,2016,11
E01001577,Greenwich,Sexual Offences,Other Sexual,0,2016,10
E01001634,Greenwich,Sexual Offences,Other Sexual,0,2016,6
E01001614,Greenwich,Sexual Offences,Other Sexual,0,2016,5
E01001695,Greenwich,Sexual Offences,Other Sexual,0,2016,10
E01003086,Lambeth,Sexual Offences,Other Sexual,0,2016,1
E01003086,Lambeth,Sexual Offences,Other Sexual,0,2016,11
E01003089,Lambeth,Sexual Offences,Other Sexual,0,2016,12
E01003107,Lambeth,Sexual Offences,Other Sexual,0,2016,5
E01003081,Lambeth,Sexual Offences,Other Sexual,0,2016,9
E01003018,Lambeth,Sexual Offences,Other Sexual,0,2016,10
E01002074,Haringey,Sexual Offences,Other Sexual,0,2016,5
E01002037,Haringey,Sexual Offences,Other Sexual,0,2016,5
E01002071,Haringey,Sexual Offences,Other Sexual,0,2016,7
E01002081,Haringey,Sexual Offences,Other Sexual,0,2016,1
E01002385,Havering,Sexual Offences,Other Sexual,0,2016,2
E01002592,Hounslow,Sexual Offences,Other Sexual,0,2016,9
E01003278,Lewisham,Sexual Offences,Other Sexual,0,2016,4
E01003213,Lewisham,Sexual Offences,Other Sexual,0,2016,3
E01003296,Lewisham,Sexual Offences,Other Sexual,0,2016,2
E01003248,Lewisham,Sexual Offences,Other Sexual,0,2016,7
E01003335,Lewisham,Sexual Offences,Other Sexual,0,2016,3
E01003250,Lewisham,Sexual Offences,Other Sexual,0,2016,8
E01001595,Greenwich,Sexual Offences,Other Sexual,0,2016,9
E01001693,Greenwich,Sexual Offences,Other Sexual,0,2016,11
E01002728,Islington,Sexual Offences,Other Sexual,0,2016,12
E01002758,Islington,Sexual Offences,Other Sexual,0,2016,12
E01002748,Islington,Sexual Offences,Other Sexual,0,2016,12
E01002788,Islington,Sexual Offences,Other Sexual,0,2016,5
E01002801,Islington,Sexual Offences,Other Sexual,0,2016,9
E01002716,Islington,Sexual Offences,Other Sexual,0,2016,5
E01003755,Redbridge,Sexual Offences,Other Sexual,0,2016,11
E01003642,Redbridge,Sexual Offences,Other Sexual,0,2016,11
E01003769,Redbridge,Sexual Offences,Other Sexual,0,2016,12
E01003690,Redbridge,Sexual Offences,Other Sexual,0,2016,9
E01003643,Redbridge,Sexual Offences,Other Sexual,0,2016,2
E01003929,Southwark,Sexual Offences,Other Sexual,0,2016,3
E01004051,Southwark,Sexual Offences,Other Sexual,0,2016,12
E01003923,Southwark,Sexual Offences,Other Sexual,0,2016,4
E01004065,Southwark,Sexual Offences,Other Sexual,0,2016,2
E01002398,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01002403,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01002398,Hillingdon,Sexual Offences,Other Sexual,0,2016,5
E01002445,Hillingdon,Sexual Offences,Other Sexual,0,2016,8
E01002445,Hillingdon,Sexual Offences,Other Sexual,0,2016,4
E01002515,Hillingdon,Sexual Offences,Other Sexual,0,2016,11
E01004583,Wandsworth,Sexual Offences,Other Sexual,0,2016,4
E01002805,Islington,Sexual Offences,Other Sexual,0,2016,8
E01002748,Islington,Sexual Offences,Other Sexual,0,2016,11
E01002719,Islington,Sexual Offences,Other Sexual,0,2016,8
E01002799,Islington,Sexual Offences,Other Sexual,0,2016,9
E01003642,Redbridge,Sexual Offences,Other Sexual,0,2016,9
